id,name,description,instructions,muscle_group,secondary_muscles,equipment,exercise_type,difficulty,animation_url,thumbnail_url,calories_per_minute,is_compound,is_unilateral,coach_id,is_custom,created_at,updated_at,category,tips,primary_muscles,video_url,gender_variant,source,form_tips,common_mistakes,coaching_cues,reference_links
1743,Seated leg curl machine,,"1. Sit on the machine with your back against the backrest and your legs fully extended. Adjust the backrest and leg pads so the pad rests just above your heels.
2. Pull your heels down by bending your knees until the pad reaches down as far as possible.
3. Pause for a second, then slowly return to the starting position. 
4. Repeat for the desired repetitions.",legs,"[""Glutes (Gluteus Maximus)""]",Seated leg curl machine,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/Seated%20leg%20curl%20machine%20%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Seated%20leg%20curl%20machine%20%201.jpg,,True,False,,False,2025-12-13T15:36:21.678458+00:00,2026-04-25T05:33:43.0429+00:00,Resistance,"1. Exhale as you curl and inhale as you return to the starting position.
2. Do not let the weight stack drop; control the descent movement for maximum muscle activation.
3. Keep your toes pointed forward throughout the exercise.","Hamstrings (Biceps Femoris, Semitendinosus, Semimembranosus)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/Seated%20leg%20curl%20machine%20%20.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Not going through full range"", ""Using momentum"", ""Lifting off seat"", ""Rushing reps""]","[""Full curl"", ""Squeeze hard"", ""Control up"", ""Stay seated""]",[]
1775,Side plank,,"1. Lie on your right side with your legs extended straight and stacked on top of each other. Prop yourself up on your right elbow, keeping your elbow directly under your shoulder.
2. Engage your core and lift your hips off the floor, forming a straight line from your head to your feet.
3. Hold the position for the desired duration, keeping your body straight and your core tight.
4. Slowly lower your hips back to the starting position with control. Repeat on the other side by lying on your left side and following the same steps.",core,"[""Shoulders (Deltoids), Upper Back (Trapezius)""]",None,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/side%20plank.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/side%20plank.jpeg,,True,False,,False,2025-12-13T15:36:21.678458+00:00,2026-05-06T04:54:12.631887+00:00,Bodyweight,"1. Ensure your elbow is directly under your shoulder to support your upper body.
2. Focus on keeping your head in line with your spine to prevent neck strain.
3. Maintain a straight body line, avoiding any sagging or lifting of the hips.
4. Perform the exercise on a comfortable, non-slip surface to ensure safety and reduce discomfort.","Core (Rectus Abdominis, Obliques)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/side%20plank.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
1778,Side push up,,"1. Lie on your right side with your legs bent and stacked on top of each other. Place your right arm across your chest and your left hand on the floor in front of you for support.
2. Engage your core and press your left hand into the floor, lifting your upper body off the floor.
3. Hold the top position for a moment, feeling the contraction in your chest and triceps.
4. Slowly lower your upper body back to the starting position with control. Repeat for the desired number of repetitions, then switch to your left side and perform the exercise with your right hand for support.",chest,"[""Shoulders (Deltoids)""]",None,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Chest/Side%20push%20up.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/chest/Side%20push%20up1.jpg,,True,False,,False,2025-12-13T15:36:21.678458+00:00,2026-04-25T05:33:32.457675+00:00,Bodyweight,"1. Breathe steadily, exhaling as you push up and inhaling as you lower back down.
2. Ensure your supporting hand is firmly placed on the floor to provide stability.
3. Avoid using momentum to lift your upper body; focus on using your chest and triceps muscles.","Chest (Pectoralis Major), Triceps (Triceps Brachii)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Chest/Side%20push%20up.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Hips sagging or piking up"", ""Flaring elbows to 90 degrees (shoulder stress)"", ""Partial range of motion"", ""Head dropping forward"", ""Losing core engagement""]","[""Plank position"", ""Chest to floor"", ""Core tight"", ""Elbows 45 degrees"", ""Full extension""]",[]
1818,Ski Ergometer Cross Country Ski reverse triceps extension pull,,"1. Stand with your back facing the ski ergometer machine, with the right foot a step forward and the other a step back for support. Hold the handles with both hands, palms facing each other, and upper arms parallel to the floor. 
2. Begin by pulling both handles forward, extending your elbows, and engaging your triceps.
3. Continue pulling until your arms are fully extended in front of you, then slowly return your arms to the starting position with control, maintaining a steady rhythm. 
4. Repeat the movement for the desired duration or number of repetitions.",arms,"[""Shoulders (Deltoids)""]",Ski Ergometer,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Calisthenics-Cardio-Functional/Ski%20Ergometer%20Cross%20Country%20Ski%20reverse%20triceps%20extension%20pull.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/Ski%20Ergometer%20Cross%20Country%20Ski%20reverse%20triceps%20extension%20pull_Female.jpg,,False,False,,False,2025-12-13T15:36:21.678458+00:00,2026-04-25T05:33:27.932408+00:00,,"1. Keep your upper arms stationary and elbows pointing forward to isolate the triceps.
2. Maintain a steady pace to ensure consistent tension in the muscles.
3. Exhale as you extend your arms and inhale as you return them to the starting position.",Triceps (Triceps Brachii),https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Calisthenics-Cardio-Functional/Ski%20Ergometer%20Cross%20Country%20Ski%20reverse%20triceps%20extension%20pull.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Elbows flaring wide"", ""Arching back"", ""Partial range""]","[""Elbows by ears"", ""Full stretch"", ""Lock out""]",[]
1866,Star crunches,,"1. Lie flat on your back with your arms and legs extended out to form an ""X"" shape. Keep your core engaged and your lower back pressed into the floor.
2. Crunch your abdominal muscles to lift your shoulders and legs off the floor and lift your arms and legs towards each other, reaching your hands towards your ankles.
3. Lower your arms and legs back to the starting position with control.
4. Repeat the movement for the desired number of repetitions.",core,"[""Hip Flexors (Iliopsoas), Shoulders (Deltoids), Quadriceps (Quadriceps Femoris)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/star%20crunches.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/star%20crunches1%20(1).jpeg,,True,False,,False,2025-12-13T15:36:22.010949+00:00,2026-05-06T04:54:13.154525+00:00,Bodyweight,"1. Breathe steadily: exhale as you lift your arm and leg, and inhale as you return to the starting position.
2. Focus on using your abdominal muscles to lift your arms and legs off the floor.
3. Use a mat to provide cushioning and support for your back.
","Abdominals (Rectus Abdominis, Obliques)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/star%20crunches.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Pulling neck"", ""Using momentum"", ""Coming up too high""]","[""Shoulders off floor"", ""Exhale up"", ""Back down""]",[]
1868,Stationary Exercise Bike,,"1. Adjust the seat height so that when you sit on the bike, your feet can comfortably reach the pedals with a slight bend in your knees at the bottom of the pedal stroke.
2. Sit on the bike with your back straight, and grip the handlebars lightly. Place your feet securely on the pedals, ensuring they are aligned properly.
3. Begin pedaling by pushing down on one pedal while pulling up on the opposite pedal, creating a smooth, circular motion.
4. Adjust the resistance level using the bike's control knob or digital settings to match your desired intensity. Continue pedaling for the duration of your workout.",general,"[""Calves (Gastrocnemius, Soleus), Glutes (gluteus maximus, gluteus mideus), Hip Flexors (Iliopsoas)""]",bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Calisthenics-Cardio-Functional%202/Calisthenics-Cardio-Plyo-Functional/Stationary%20Exercise%20Bike.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/Stationary%20Exercise%20Bike1%20(1).jpg,,True,False,,False,2025-12-13T15:36:22.010949+00:00,2026-05-17T05:46:09.203459+00:00,Resistance,"1. Maintain good posture by keeping your back straight and shoulders relaxed to avoid strain.
2. Start with a lower resistance level if you are a beginner and gradually increase it as you build strength and endurance.
3. Breathe steadily throughout the exercise, inhaling deeply and exhaling fully.","Quadriceps (Quadriceps Femoris), Hamstrings (Biceps Femoris, Semitendinosus, Semimembranosus)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Calisthenics-Cardio-Functional%202/Calisthenics-Cardio-Plyo-Functional/Stationary%20Exercise%20Bike.mp4,,video-sync,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
1914,Suspension Trainer with Grips Pike,,"1. Adjust the suspension trainer handles to about knee height. Place your feet in the handles and assume a plank position with your hands slightly wider than shoulder-width, placed directly under your shoulders, and arms slightly bent.
2. Engage your core and maintain a straight line from your head to your heels.
3. Keeping your legs straight, lift your hips towards the ceiling, forming an inverted V-shape with your body.
4. Slowly lower your hips back to the starting position with control. Repeat for the desired number of repetitions.",core,"[""Shoulders (Deltoids), Upper Back (Trapezius), Hip Flexors (Iliopsoas)""]",Suspension Trainer,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Calisthenics-Cardio-Functional/Suspension%20Trainer%20with%20Grips%20Pike.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/Suspension%20Trainer%20with%20Grips%20Pike.jpg,,True,False,,False,2025-12-13T15:36:22.010949+00:00,2026-04-25T05:33:28.698098+00:00,,"1. Breathe steadily: exhale as you lift your hips and inhale as you lower them back down.
2. Focus on using your core muscles to lift your hips, avoiding excessive use of your arms and legs.
3. Start with a smaller range of motion and gradually increase as your strength and flexibility improve.","Abdominals (Rectus Abdominis, Obliques)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Calisthenics-Cardio-Functional/Suspension%20Trainer%20with%20Grips%20Pike.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
1920,Suspension Trainer with Grips Push-up to Side Plank,,"1. Adjust the suspension trainer handles to about knee height. Place your feet in the handles and assume a push-up position with your hands placed directly under your shoulders, arms fully extended, and body in a straight line from head to heels.
2. Perform a push-up by bending your elbows and lowering your chest towards the floor while keeping your body straight.
3. Push back up to the starting position and rotate your body to the right as you reach the top, extending your right arm towards the ceiling to enter a side plank position.
4. Return to the push-up position and repeat the movement, rotating to the left for the side plank. Repeat for the desired number of repetitions.",chest,"[""Triceps (Triceps Brachii), Upper Back (Trapezius, Rhomboids)""]",Suspension Trainer,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Chest/Suspension%20Trainer%20with%20Grips%20Push-up%20to%20Side%20Plank.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Chest/Suspension%20Trainer%20with%20Grips%20Push-up%20to%20Side%20Plank.jpg,,True,False,,False,2025-12-13T15:36:22.010949+00:00,2026-04-24T07:20:07.900836+00:00,,"1. Perform the exercise on a non-slip surface to avoid slipping.
2. Focus on smooth transitions between the push-up and side plank for fluid motion.
3. Maintain even breathing to help keep your movements controlled and steady.","Chest (Pectoralis Major), Shoulders (Deltoids), Abdominals (Rectus Abdominis, Obliques)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Chest/Suspension%20Trainer%20with%20Grips%20Push-up%20to%20Side%20Plank.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Hips sagging or piking up"", ""Flaring elbows to 90 degrees (shoulder stress)"", ""Partial range of motion"", ""Head dropping forward"", ""Losing core engagement""]","[""Plank position"", ""Chest to floor"", ""Core tight"", ""Elbows 45 degrees"", ""Full extension""]",[]
1955,Treadmill walk,,,,[],None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Calisthenics-Cardio-Functional/Treadmill%20walk.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/Treadmill%20walk1.jpg,,False,False,,False,2025-12-13T15:36:22.292068+00:00,2026-05-06T04:54:34.55055+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Calisthenics-Cardio-Functional/Treadmill%20walk.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
1970,V crunches,,"1. Lie flat on your back on the floor with your legs extended and your arms extended on the floor overhead.
2. Simultaneously lift your legs and torso off the floor, reaching your hands towards your feet to form a 'V' shape with your body.
3. Squeeze your abdominal muscles at the top of the movement, ensuring your hands reach towards your feet.
4. Slowly lower your legs and torso back to the starting position with control. Repeat for the desired number of repetitions.",core,"[""Hip Flexors (Iliopsoas), Obliques (External Obliques)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/V%20crunches.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/V%20crunches%20(1).jpeg,,False,False,,False,2025-12-13T15:36:22.292068+00:00,2026-05-06T04:54:14.058424+00:00,Bodyweight,"1. Breathe steadily: exhale as you lift into the 'V' position and inhale as you lower back down.
2. Avoid using momentum to lift your legs and torso; focus on using your abdominal muscles.
3. Keep your legs and arms straight throughout the movement for maximum effectiveness.",Abdominals (Rectus Abdominis),https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/V%20crunches.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Pulling neck"", ""Using momentum"", ""Coming up too high""]","[""Shoulders off floor"", ""Exhale up"", ""Back down""]",[]
